,Job_ID,url,Job_txt,company,job-title,level,location,posted-time-ago,nb_candidats,scraping_date,posted_date
10,3889132367,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3889132367,"Software Engineering Intern (May - Aug 2024) CPF Board Singapore, Singapore 2 weeks ago Over 200 applicants See who CPF Board has hired for this role Apply Join or sign in to find your next job Join to apply for the Software Engineering Intern (May - Aug 2024) role at CPF Board Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Software Engineering Intern (May - Aug 2024) at CPF Board . Email or phone Password Show Forgot password? Sign in Report this job What The Role Is Learn how to build production-grade software that solves real-life business challenges Learn to work in a multidisciplinary team Learn how to execute with agility in the context of a large organisation Get an opportunity to interact with and present to senior management About The Team Business Incubater & Accelerator Team (BIA) BIA supports the generation of innovative product concepts and business strategies through proficient cross-functional teams. The team also introduces essential components into the technology framework, enabling seamless operation and scalability for existing products and business models. Additionally, the team conducts enterprise upskilling initiatives to enhance operational intelligence and efficiency of the systems in CPF Board. What You Will Be Working On Play a key role in the CPF Frontier Products Team, a new team focused on developing software products using cloud-native technologies Contribute to one of our many products and initiatives that aim to make CPF Board and whole of government work better Work on a modern tech stack (nodeJS, NextJS, Python etc) Get hands-on experience with AWS and Azure Dabble with Artificial Intelligence/Machine Learning and large language models – a key part of one of our products. Work in a cross disciplinary team with UIUX designers and Product Managers What We Are Looking For Some experience building applications Prior experience with Python and Javascript useful but not necessary Cloud experience useful but not necessary Ability to switch modes between working independently and as a team Minimum 3-month stint Show more Show less Seniority level Associate Employment type Full-time Job function Other Industries Government Administration, Government Relations Services, and International Trade and Development Referrals increase your chances of interviewing at CPF Board by 2x See who you know",CPF Board,Software Engineering Intern (May - Aug 2024),Associate,"Singapore, Singapore",2 weeks ago,,2024-04-26,2024-04-12
11,3898198895,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3898198895,"Internship: AI Engineer (May - Aug 2024) IBM Singapore, Singapore 1 week ago 197 applicants See who IBM has hired for this role Apply Join or sign in to find your next job Join to apply for the Internship: AI Engineer (May - Aug 2024) role at IBM Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Internship: AI Engineer (May - Aug 2024) at IBM . Email or phone Password Show Forgot password? Sign in Report this job 676585BR Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk. Your Role and Responsibilities An AI Engineer in Client Engineering is a specialist in Foundation Models and building AI systems. You’ll leverage the Watson X platform with clients to co-create the value AI can bring to business. You will focus on Technology Patterns as our way to build the right skills and assets for repeatability to delight clients. Requirements Understanding of key concepts in the Foundation Models literature and expertise in building and deploying them for real-world examples. Knowledge of cloud technologies, specifically Kubernetes, and expertise in leveraging them for AI workloads. Capability to demonstrate and evaluate AI solutions via experimental methods, particularly through hands-on creation of prototypes. Knowledge of Large Language Models (LLM), Langchain and HuggingFace Model Computer Science, Computer Engineering, or related to it. Required Technical and Professional Expertise Please refer to JD above. Preferred Technical And Professional Expertise Please refer to JD above. About Business Unit IBM has a global presence, operating in more than 175 countries with a broad-based geographic distribution of revenue. The company’s Global Markets organization is a strategic sales business unit that manages IBM’s global footprint, working closely with dedicated country-based operating units to serve clients locally. These country teams have client relationship managers who lead integrated teams of consultants, solution specialists and delivery professionals to enable clients’ growth and innovation. By complementing local expertise with global experience and digital capabilities, IBM builds deep and broad-based client relationships. This local management focus fosters speed in supporting clients, addressing new markets and making investments in emerging opportunities. Additionally, the Global Markets organization serves clients with expertise in their industry as well as through the products and services that IBM and partners supply. IBM is also expanding its reach to new and existing clients through digital marketplaces. Your Life @ IBM In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better. Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background. Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do. Are you ready to be an IBMer? About IBM IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world. Location Statement For additional information about location requirements, please discuss with the recruiter following submission of your application. Being You @ IBM IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status. Show more Show less Seniority level Not Applicable Employment type Full-time Job function Information Technology Industries Computer Hardware Manufacturing Referrals increase your chances of interviewing at IBM by 2x See who you know",IBM,Internship: AI Engineer (May - Aug 2024),Not Applicable,"Singapore, Singapore",1 week ago,197.0,2024-04-26,2024-04-19
12,3813994937,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3813994937,,,,,,,,2024-04-26,
13,3910718519,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3910718519,,,,,,,,2024-04-26,
14,3903501263,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3903501263,"AI Engineer Braintrust Singapore 1 week ago 92 applicants See who Braintrust has hired for this role Apply Join or sign in to find your next job Join to apply for the AI Engineer role at Braintrust Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save AI Engineer at Braintrust . Email or phone Password Show Forgot password? Sign in Report this job Job Description This is a contract-to-hire position*** About Us Mozaic is developing AI powered strategies for the cryptocurrency industry. We’re building a seamless and inclusive DeFi application with the goal of spreading crypto adoption worldwide. We want to make participating in the DeFi market a seamless experience for both crypto native and new users. If you are passionate about crypto - Mozaic is the place for you. In pursuit of building the most trusted AI in crypto, we’re building a range of products that make DeFi accessible for not only native crypto users, but everyday people as well. We are already partnered with some of the top AI and ML experts and will be launching our first product in Q2 of this year. Following launch, we’ll be aggressively expanding our suite of products to enable our users to get the most out of the ecosystem. The Role We are looking for someone who is able to quickly adapt to a new team environment and begin developing and assisting with AI/ML data and models to automate yield bearing strategies for crypto assets. We have successfully demonstrated the edge of our AI algorithm, boasting a 9% competitive edge over active portfolio management strategies by optimizing staking, lending and price-action trading. Based on this initial momentum, our priority lies in expanding our AI/ML team to expand and optimize the applications of our algorithm as quickly as possible. Responsibilities Developing and assisting with AI/ML models that predict and automate yield bearing strategies for crypto assets including (but not limited to): Staking, lending, borrowing and liquidity provider (LP) strategies. Data extraction of specific DeFi data (e.g. APY, APR) from multiple blockchains Build data models and visualizations of public blockchain data and modeling results that provide intuitive analytics Working with beta users to test and resolve bugs. Drive engineering implementation Track, identify and lead the fixing of performance issues Requirements Be familiar with minimal, yet deep fundamentals of NLP and generative modeling Not be an if-then old ML engineer or a copy-and-paste programmer, A degree in Mathematics, Statistics, Economics, Physics, Computer Science, and/or PhD preferred Strong problem solving skills Comfortable architecting testable code Ability to work in a cross-functional team which touches many parts of core systems at Mozaic Proficiency in BigQuery, with a preference for TensorFlow and Python. Hands-on experience with cloud platforms like AWS or GCP. Strong mathematical background. Demonstrated expertise in data analysis, visualization, and exploratory data analysis (EDA) utilizing tools such as pandas, NumPy, and Matplotlib. These Qualifications Are A Plus A deep understanding of and passion for Crypto Currency and DeFi Ability to communicate with Engineers in both English and Chinese Experience with trading terminology Compensation And Benefits The Mozaic culture is about ownership so the more you take on the more you make. Otherwise, we keep compensation simple... Remote Working (Work from anywhere in the world, no timezone restrictions) A competitive salary Additional Token Allocations Performance Based Bonus Flexible Schedule: Work when you want, as long as you finish work on time, find time for necessary collaboration efforts and set teammates up for success. $400 Per month to spend on health care as you see fit A $500 stipend per year to spend on your own equipment. $100 per month to assist with operating expenses such as co-working spaces or anything you need to purchase to do your job the best you can! A company culture that values its employees and wants to see you progress and grow as the company grows. Deliverables Review and understand current infrastructure Work alongside security firm to set up best practices Deploy omnichain vaults that utilize Layerzero messaging Collaborate with AI team for on-chain vault management with offchain models Create Relic incentivization contract Show more Show less Seniority level Entry level Employment type Contract Job function Engineering and Information Technology Industries Technology, Information and Internet Referrals increase your chances of interviewing at Braintrust by 2x See who you know",Braintrust,AI Engineer,Entry level,Singapore,1 week ago,92.0,2024-04-26,2024-04-19
15,3872292639,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3872292639,,,,,,,,2024-04-26,
16,3884263038,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3884263038,"AI Algorithm Engineer MediaTek Singapore, Singapore 2 weeks ago Over 200 applicants See who MediaTek has hired for this role Apply Join or sign in to find your next job Join to apply for the AI Algorithm Engineer role at MediaTek Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save AI Algorithm Engineer at MediaTek . Email or phone Password Show Forgot password? Sign in Report this job Direct message the job poster from MediaTek Wai Charng C. Senior Talent Acquisition Specialist @ MediaTek | Talent Acquisition / Recruitment Analytics [What you do] 1. Generative AI: Language/Multi-modal Model Algorithm Development Transformer-based architecture (LLaMa etc.) RNN and SSM-based architecture (Mamba etc.) 2. AI Vison/Voice/NLP/Algorithm Development 3. Edge AI (APU) Algorithm Development and Optimization Neural network optimization (Quantization/Pruning/Speculative Decoding) Neural network design automation 4. Advanced AI Algorithm: Reinforcement learning (RL), On-device learning [What you bring] Familiar with deep learning framework: Tensorflow, Pytorch. Familiar with on-device framework for mobile/embedding devices: TFLite, ExecuTorch Required programming language: Python, C/C++, Java. 2+ years experience in deep learning and generative AI algorithm/model development/optimization, model training methodology. It is nice to have experience in developing deep learning and generative AI algorithms for mobile/embedding devices. Location: One North, Singapore [Why MediaTek] MediaTek Incorporated (TWSE: 2454) is the world’s 5th largest global fabless semiconductor company. Joining MediaTek means becoming part of a team that powers over 2 billion ICs worldwide, enriching and enhancing everyday life. Our chipsets are integral to a wide range of products, from smartphones, mobile devices to home and IoT devices, in entertainment and multimedia products, and provide connectivity and communication solutions that keep people connected with friends and their families with access to online resources. Working at MediaTek offers you the opportunity to contribute to the world through the devices we use in our daily lives – it’s more than just a job, it’s a chance to make a meaningful impact. – Join us now! Show more Show less Seniority level Executive Employment type Full-time Job function Engineering Industries Semiconductor Manufacturing Referrals increase your chances of interviewing at MediaTek by 2x See who you know",MediaTek,AI Algorithm Engineer,Executive,"Singapore, Singapore",2 weeks ago,,2024-04-26,2024-04-12
17,3817341535,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3817341535,,,,,,,,2024-04-26,
18,3842666147,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3842666147,,,,,,,,2024-04-26,
19,3894822130,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3894822130,"Machine Learning Engineer Intern, App Ads and Gaming Technology - 2024 Start - Singapore TikTok Singapore 2 weeks ago Be among the first 25 applicants See who TikTok has hired for this role Apply Join or sign in to find your next job Join to apply for the Machine Learning Engineer Intern, App Ads and Gaming Technology - 2024 Start - Singapore role at TikTok Not you? Remove photo First name Last name Email Password (6+ characters) ,  ,  .   Already on LinkedIn? . .  Sign in to save Machine Learning Engineer Intern, App Ads and Gaming Technology - 2024 Start - Singapore at TikTok . Email or phone Password Show Forgot password? Sign in Report this job Responsibilities TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and its offices include New York, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo. Why Join Us Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us. Team Introduction The App Ads and Gaming team empowers TikTok's global monetization (billion-dollar business) via efficiently delivering application ads on TikTok. Our mission is to push the boundaries of large-scale ads delivery systems and lead the innovations of TikTok's personalized online advertising. Hence, you'll have a chance to get deeply involved in our large-scale distributed systems and state-of-the-art machine learning algorithms. As a Machine Learning Engineer on the App Ads & Gaming team, you will make efforts to develop novel machine learning solutions for ranking, build scalable foundations and launch various products that maximize the efficiency of deep funnel app ads delivery. We are looking for talented individuals to join us for an internship in 2024. Internships at TikTok aim to offer students industry exposure and hands-on experience. Watch your ambitions become reality as your inspiration brings infinite opportunities at TikTok. Successful candidates must be able to commit to the following internship cycle below: - Singapore 1. Off-cycle / Credit-bearing - May 2024, with a minimum duration of 3 months, for at least 3-4 days per week, ideally full-time. We will prioritize candidates who are able to commit in either internship period. Please state your availability clearly in your resume (Start date, End date). Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis - we encourage you to apply early. Responsibilities - Optimizing deep CVR/CTR/Recall/Rough-sort/Bidding strategies to maximize various conversion metrics in advertising, including LTV、payment rate and retention rate etc. - Improving the effectiveness of ads delivery in privacy-preserving environments - Exploring new commercial monetization  techniques and commercial product designs to promote advertisers' marketing effects - Exploring cutting-edge machine learning techniques, such as multi-objective learning and LLM, in computational advertising Qualifications -  Currently pursuing Bachelor's Degree and above in Software Development, Computer Science, Computer Engineering, or a related technical discipline. - Experience with recommender system projects. - Familiarity with online experimentation methods and analytics. Essential knowledge and skills in statistics. Preferred Qualifications - Curiosity toward new technologies and entrepreneurship. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too. By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy. If you have any questions, please reach out to us at apac-earlycareers@tiktok.com Show more Show less Seniority level Not Applicable Employment type Full-time Job function Research, Information Technology, and Engineering Industries Entertainment Providers Referrals increase your chances of interviewing at TikTok by 2x See who you know",TikTok,"Machine Learning Engineer Intern, App Ads and Gaming Technology - 2024 Start - Singapore",Not Applicable,Singapore,2 weeks ago,,2024-04-26,2024-04-12
20,3836808975,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3836808975,,,,,,,,2024-04-26,
21,3794312027,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3794312027,,,,,,,,2024-04-26,
