title,company,location,link,description
Data Scientist - Trust and Safety,ByteDance,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-scientist-trust-and-safety-at-bytedance-3834866432?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=M0TS2%2F7BID1h8NWTnxyhzg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.Our Trust and Safety R&D team is fast growing and responsible for building machine learning models and systems to identify and defend internet abuse and fraud on our platform. Our mission is to protect billions of users and publishers across the globe every day. We embrace the state-of-the-art machine learning technologies and scale them to detect and improve the tremendous amount of data generated on the platform. With the continuous efforts from our team, TikTok is able to provide the best user experience and bring joy to everyone in the world.We are looking for talented data scientist who can take initiatives, design and develop advanced data-driven solutions. A successful candidate will have good quantitative analysis skills, data sense and hands-on capabilities. And you will take pride in working with engineers, product and business partners to identify and solve the most challenging safety and trust problems in Tiktok.Responsibilities - What You'II Do1. Improve the trust and safety strategy of live/video service by various strategies2. Perform deep dive analysis into specific problem spaces by attribution analysis, provide knowledge that will guide strategy in algo model improvement3. Work with vast amounts of data and convert insights into intuitive, actionable results that will drive strategy and decision-making.4. Develop machine learning models and algorithms to detect the issues of the current moderation system and also the TikTok ecosystem.5. Collaborate with cross-functional teams including Algo, Engineering, Product, and Operations, QA to deploy and improve solutions.6. Design experiments, implement them, and follow-up on results.7. Identify new sources of data and methods to improve data collection, analysis, and reporting.Qualifications1. Bachelor's degree in Computer Science, Statistics, Data Science, Operations Research or a related field. An advanced degree(Master's, PhD) is preferred.2. Excellent ability to analyze and solve problems, full of passion for solving challenging problems. 3. Proficient in Python, Pandas, Scikit-learn, SQL, Tableau or PowerBI, good knowledge of big data processing tools like Hadoop, Spark, etc. 4. Excellent understanding of the principle of machine learning/deep learning algorithms/LLM is preferred.5. Experience as data scientist/algo engineer in large Internet companies is preferred.6. Good communication skills and enjoy working with diverse teams globally.TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.



        
            Show more
          

          



        
            Show less"
Graduate Software Engineer (2024 Intake),HCLTech,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/graduate-software-engineer-2024-intake-at-hcltech-3864721755?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=kvAlj0rzkc%2FiFzgc%2BFN7Wg%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,"The Graduate Software Engineer will support key application services projects and HCL Technology Singapore has several entry level technical roles for new/recent graduates. The role will expose individuals to professionalism in several tracks of technical software development practices, tools, certifications & methodologies across multiple industry.Job Responsibilities Create information solutions/modules by developing, implementing & maintaining in several tracks such as Java/.Net/Python based components and interfaces.Be involved in the development, coding, testing, deployment, and software maintenance of the applications and products.Collaborate with others to develop and deliver solutions with continuous innovation and bring new ideas to our clients, improving the way operations is run.Operate IT production services according to management protocols and Service Level Agreements (SLAs).Together with your team, support various phases of the Software Development Lifecycle, ensuring client satisfaction and delivery excellence. Educations Qualifications & ExperienceDiploma or/and Bachelor’s or/and Master’s DegreeSpecialized in Information Technology/Computer Science/Engineering/Mathematics or relevant technical area of study.Passion for software engineering in the emerging platforms or domainsTrack record of outstanding academic performance and co-curricular activitiesWillingness to learn and an interest in Information Technology services.Relevant internship or academic project experience in Java/.Net/Python/Devops would be a plusStrong analytical skills and problem-solving skillsFlexibility and willingness to work on different projects if requiredOur digital business teams are busy #shapingdigital futures for global organizations. Here’s a great opportunity to get in on the action. Come on board and let your work pave the way for tomorrow’s digital business success stories.  https://hcltech.com/digital-career



        
            Show more
          

          



        
            Show less"
Software Engineer  (Entry level candidates welcome) -DSC/EZ,ST Engineering,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-entry-level-candidates-welcome-dsc-ez-at-st-engineering-3791722953?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=%2BEl3azyJ2E72hdtMfnDdWQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,
"Software Engineer - Electric Square, Singapore",Electric Square,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-electric-square-singapore-at-electric-square-3864687735?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=nbAJAjEkZLn7KfvrnOhB6w%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,"At Electric Square, we understand that the worlds we build are pivotal to the success of our games and the enjoyment of our players. With our diverse portfolio, which includes acclaimed titles like 'Diablo 4', 'Lords of the Fallen', ‘Assassin's Creed VR' and several other exciting AAA console games currently in progress (and even more surprises on the horizon!), we strive to deliver unforgettable gaming experiences.Working in collaboration with four innovative studios, our team of 300+ talented individuals, accompanied by our beloved studio dogs, are dedicated to creating world-class projects. We foster a unique studio culture that empowers and inspires our teams, ensuring that everyone feels motivated to bring their best ideas to life.We can offer you an award-winning working environment. At Electric Square, we don't just accept difference — we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products, and our community. Electric Square is proud to be an equal opportunity workplace.We are looking for an enthusiastic and self-motivated Software Engineer to join our Singapore-based team working on an exciting, new unannounced project.The Software Engineer is responsible for designing, developing, testing and implementing systems and game code, and is happy to turn their hand to any task required. They are an active member of the code team, setting an example for less experienced programmers.[Please note: We are currently unable to support relocation to Singapore for this role at this time]What you will be doing: Design, develop, write, test and implement systems and game codeWork with designers, artists and other personnel involved in the development process as required to create the highest possible quality productHelp to develop technical design specifications and is able to implement themTest and refines gameplay features throughout the development cycle of the projectEstimate own tasks and delivers high quality code to that schedulePerform code reviews with the team to ensure code qualityKeywords Studios is dedicated to following a well-established Equal Opportunities Policy. We endeavor to create a workplace which provides for equal opportunities for all employees and potential employees.PERSONAL DATA PROTECTION POLICYKeywords Studios is strongly committed to protecting your personal information. By sending your CV/Resume, you are agreeing to our terms and conditions and consent to your data being managed and retained in accordance with our data privacy and retention policy https://www.keywordsstudios.com/en/applicant-privacy-notice/.RequirementsProficient in C/C++A year's experience working in the video games industryWorked on game engines such as Unreal and UnitySome things we'd love to see from you:Knowledge of industry standard development practices: source control, asset pipelines, issue tracking, external QA and localisation teamsExposure to post-launch on-going product development and deliveryContinuous integration and build automation experienceWorked in an Agile development environmentExperience with art packages and pipeline developmentExperience with low level optimisation, shader programming, physics or mathematicsShipped one AAA gameBenefitsWhen you join Electric Square Singapore you can expect to enjoy a unique culture. The Studio knows that it's the best people that make the best games and this is what Electric Square invests in. Below you will find all the benefits and perks you can enjoy as an Electric Square team member. Holidays - 19 days' annual leave entitlement plus an additional 4 days studio closure over the end of year festive period plus all Singapore bank holidays Bonus Anniversary Holidays - An additional day of annual leave for each year's anniversary working at Electric Square, up to a maximum of 30 days of annual leave entitlement Team Project Bonuses Private Medical and Dental Insurance Scheme - You will be entitled to participate in the Company's private medical & dental insurance scheme Group Income Protection Health and Well-being Allowance - $90 per month to spend on your choice of a range of healthy activities, ranging from going to the gym, rock climbing, yoga and a lovely massage. It's on us! Group Life Insurance Volunteer Time Off ‘Electric Square in the Community' - Spend one day per year on full pay volunteering for the non-profit organisation of your choice Tech Scheme - Interest free company loan to buy Tech, which will be deducted from your monthly salary for the duration of the loan Contributory pension scheme.  Cycle to Work Scheme - Interest free company loan to buy a bicycle/bicycle accessory, which will be deducted from your monthly salary for the duration of the loan Free Fresh Cooked Electric Square Monthly Friday Lunch - Monthly Friday lunches bought to us by one of many amazing local pop-up diners - A wonderful way to catch up with everyone on a Friday!Perks: Free Awesome Swag - Sleek Electric Square T-shirts and merch, with the iconic Electra symbol emblazoned on the front. New ranges out every season! Extensive Video Game & Book Library - Borrow a game, a book or even a whole console Exclusive anniversary presents - After your first and third year as an Electron to say a big thank you for your continued dedication and commitment to Electric Square. Free roasted Coffee & Speciality Teas Free Breakfast Bars - For when you need that extra boost at breakfast time.  Fresh Fruit - Provided daily.  Cookies & Biscuits - For the odd naughty pleasure.  Soft Drinks Fridge - A large range of free chilled soft drinks.  Electra's Beer Fridge - Free beers, ales. Grab a beer at our end of week Show and Tell sessions and see what everybody else in the company has been up to. Fantastic studio in the centre of SingaporeWithU Fitness App - A remarkable fitness app that revolves around audio guidance, which is absolutely free for all Electric Square employees Project Wrap Parties, Cinema Nights & Team Nights out - We work hard together so it's good to let off steam and spend some time together seeing what the wonderful city of Singapore has to offer.  Christmas & Summer Parties- Fantastically fun Summer and Christmas parties!  Exhibitions & Days Out - If there is an event happening of interest to us, we'll happily spread the word, pick up the bill and see if any Electrons are up for going - we're keen to get everyone out seeing what's going onRole Information: ENStudio: Electric SquareLocation: Europe, Asia, SingaporeService: Game DevelopmentEmployment Type: PermanentWorking Pattern: Full Time, Remote
        


        
            Show more
          

          



        
            Show less"
Machine Learning Engineer - Trust and Safety Platform,ByteDance,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/machine-learning-engineer-trust-and-safety-platform-at-bytedance-3834861697?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=xWj2qN5cwZ30zCBjhhP7gw%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsAt TikTok, our people are humble, intelligent, compassionate and creative. We create to inspire - for you, for us, and for more than 1 billion users on our platform. We lead with curiosity and aim for the highest, never shying away from taking calculated risks and embracing ambiguity as it comes. Here, the opportunities are limitless for those who dare to pursue bold ideas that exist just beyond the boundary of possibility. Join us and make impact happen with a career at TikTok.Our engineering team is responsible for developing state-of-the-art machine learning models and algorithms to protect our platform and users from the content and behaviors that violate community guidelines and related local regulations. With the continuous efforts from our team, TikTok is able to provide the best user experience and bring joy to everyone in the world.1. Build industry-leading content safety systems for TikTok;2. Develop highly-scalable classifiers, tools, models and algorithms leveraging cutting-edge machine learning, computer vision and data mining technologies;3. Understand product objectives and improve trust and safety strategy and model's performance;4. Work with cross-functional teams to protect TikTok globally.Qualifications1. Major in computer science or a related technical discipline;2. At least 3 years of experience in at least one of the following areas: machine learning, pattern recognition, NLP, data mining, or computer vision. a) Experience in the recommendation, search, advertising, or other related projects.b) Published papers in the top AI conferences or journals is a plus, including KDD, IJCAI, WWW, WSDM, ICML, NeurIPS, CVPR, ECCV, ICCV, ACL, etc.;c) Competition experience in machine learning, data mining, CV, NLP and others.3. Experience in content moderation or trust & safety is a plus;4. Well understanding of data structures and algorithms;5. Great communication and teamwork skills;6. Passion for techniques and solving challenging problems. TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.



        
            Show more
          

          



        
            Show less"
Data Scientist,Boo,Singapore,https://sg.linkedin.com/jobs/view/data-scientist-at-boo-3845285394?refId=lO9wLnYSKlLqddBPqpjHIQ%3D%3D&trackingId=WaINFl0TG4Jl0aKCnHHfoA%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,"Boo careersPersonality Social AppBoo is a personality-based social/dating app that allows you to deeply understand anyone and connect with people who intuitively understand you.Kindly send your resume & portfolio or pm inquiries at ruby@boo.world (HR Recruiter)The RoleYou Will Be Responsible ForDeveloping scripts to process structured and unstructured data.Recommending, developing and implementing ways to improve data reliability, efficiency and quality.Supporting translation of data business needs into technical system requirements.Working with stakeholders to understand needs in order with respect to data structure, availability, scalability and accessibility.Defining, developing and maintaining reports to support decision making.Processing & Interpreting data to get actionable insights.Working closely with business users to understand their data analysis needs/requirements.Kindly send your resume & portfolio or pm inquiries at ruby@boo.world (HR Recruiter)Ideal ProfileYou possess a degree in Computer Science, Applied Mathematics, Engineering or related field.You have at least 2 year experience, ideally within a Data Analyst or Data Engineer role.Demonstrated experience working with large and complex data sets as well as experience analyzing volumes of data.You have good presentation and communication skills and the ability to present you findings clearly and accessibly in the form of reports and presentations to senior colleagues.You have working knowledge of data analyst, performing analysis, analysis tools and advance analyticsYou are highly goal driven and work well in fast paced environmentsYou pay strong attention to detail and deliver work that is of a high standardYou possess strong analytical skills and are comfortable dealing with numerical dataKindly send your resume & portfolio or pm inquiries at ruby@boo.world (HR Recruiter)What's on Offer?Work alongside & learn from best in class talentGreat work environmentFlexible working options



        
            Show more
          

          



        
            Show less"
International Internship in Machine Learning & Data Science,Infosys,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/international-internship-in-machine-learning-data-science-at-infosys-3852899607?refId=GCkhtCHz2dREgTxyPWLqcg%3D%3D&trackingId=dP6bqGVQFEGox7cZAtongg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,"Infosys is accept­ing applic­a­tions for its global intern­ship program 'InStep' in Bangalore.InStep is the Global Internship Program of Infosys Limited. It has been ranked as the no.1 internship globally by Vault Inc. for five consecutive years now. Every year, Infosys calls on 250+ outstanding students from the world's top universities. During the internship, you get an opportunity to be part of a real-time project and an opportunity to explore full-time roles with Infosys.WHY CHOOSE INFOSYS INSTEP?Exclusive opportunity to be a part of one of the global leaders in next generation digital services and consulting.Duration: 8 weeksDate: Summer 2024Location: Bangalore, IndiaStipend: GBP 550 - 730 (depending on qualification)Infosys will cover the costs for travel, visa and accommodation.Selection Criteria:Students graduating before June 2026 and excited to pursue a career with InfosysMentoring by Infosys leaders:Each student works with a mentor from the top echelons of Infosys as well as their teamWork on exciting projects:Every project is specially curated for the intern to gain maximum corporate exposure by using latest technologiesBuild your network:Gives you a platform to work with students from top universities across the globe, as well as network with senior leadership at InfosysTurn a productive internship into a rewarding career:A path-way to convert your internship into a full-time opportunityJoin a strong network of 3000+ InSteppers:Build a global network of InStep Alumni, a platform that gives you the opportunity to connect withstudents from across the globeInternship opportunities:Students with a technical background are offered an opportunity to work on real-time STEM Internship Projects in trending areas such as: AI, Big Data, Analytics, Machine Learning, Cyber Security, Machine Modernization, IT, IoT, Mobile Application Development.Contact us at instep_apac@infosys.com for more information.



        
            Show more
          

          



        
            Show less"
"Software Engineer, Full Stack, GPay",Google,Singapore,https://sg.linkedin.com/jobs/view/software-engineer-full-stack-gpay-at-google-3837053659?refId=GCkhtCHz2dREgTxyPWLqcg%3D%3D&trackingId=t6BGKHuYqwG%2FxSq5NuYCsw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,"Google will be prioritizing applicants who have a current right to work in Singapore, and do not require Google's sponsorship of a visa.Minimum qualifications:Bachelor's degree in Computer Science, a related technical field, or equivalent practical experience.Experience programming in Java, Objective-C, Kotlin, C++, or Flutter.Preferred qualifications:Experience in computer science, data structures, algorithms, and software design.Knowledge of mobile application development (e.g., Android, iOS).Knowledge of user interface frameworks (e.g., Android, iOS, XML), application design, and reactive touch based user interface.About The JobGoogle's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Google’s needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.Whether it is paying online with Autofill, using tap and pay in stores, or using the Google Pay app, the Payments team at Google is focused on making payments simple, seamless, and secure. In addition to consumer payment technologies, the Payments team also powers the money movement between Google and its consumers and businesses.ResponsibilitiesWrite product or system development code for mobile applications.Design, develop, and deliver technical solutions across the full stack.Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).Work collaboratively with other engineers, quality assurance, product managers, UX, and other cross-functional teams as needed.Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .
        


        
            Show more
          

          



        
            Show less"
Software Engineer,Activate Interactive,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-at-activate-interactive-3843524173?refId=GCkhtCHz2dREgTxyPWLqcg%3D%3D&trackingId=rn1XJxYR1QGfj2KUj8Zqyg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,"Activate Interactive Pte Ltd (""Activate"") is a leading technology consultancy headquartered in Singapore with a presence in Malaysia and Indonesia. Our clients are empowered with quality, cost-effective, and impactful end-to-end application development, like mobile and web applications, and cloud technology that remove technology roadblocks and increase their business efficiency.We believe in positively impacting the lives of people around us and the environment we live in through the use of technology. Hence, we are committed to providing a conducive environment for all employees to realise their full potential, who in turn have the opportunity to continuously drive innovation.We are searching for our next team members to join our growing team.If you love the idea of being part of a growing company with exciting prospects in mobile and web technologies that create positive impact on people's lives, then we would love to hear from you.Co-Development Business Unit is looking for Software EngineerInternal Code: A24017What will you do?Build prototypes to demonstrate technology opportunitiesDesign system architecturesWrite production quality codeManage deployments to cloud and (occasionally) on-premises infrastructureLearn and share knowledge in a multi-disciplinary teamRequirementsWhat are we looking for?Minimum 2 years of experience with modern web applications using JavaScript, Python, Ruby) and a compiled language (statically typed like Golang, Rust) Experience with modern web applications in JavaScript (ES 5/6) Experience in creation/maintenance of APIs using Node.js and/or front-end development with React.js is highly advantageousExperience with DevSecOps Experience in automated testing using JavaScript testing frameworks/libraries such as Karma, Mocha, Chai and Sinon is advantageousExperience with database management/usage (both relational and non-relational) and handling of data in different environments is advantageousExperience in feature testing using a Selenium-based framework; tooling processes for modern web applications using Webpack and Gulp is a nice bonusExperience in using Docker containers, development of CI/CD pipelines, and deployment using cloud services such as AWS/PasSes/your own private servers is a nice bonusExperience in the software development lifecycle in an Agile context or Scrum is a plus pointA Pass in ICT Assessment Certification for Solution Architect or Software Developer by NUS-ISS is strongly preferredBenefitsWhat do we offer in return?Fun working environmentEmployee Wellness ProgramDoes it sound like something you are interested in exploring further? Please be in touch with our team for an initial chat at chi@activate.sgActivate Interactive Singapore is an equal opportunity employer. Employment decisions will be based on merit, qualifications and abilities. Activate Interactive Pte Ltd does not discriminate in employment opportunities or practices on the basis of race, colour, religion, sex, sexuality, national origin, age, disability, marital status or any other characteristics protected by law.Protecting your privacy and the security of your data are longstanding top priorities for Activate Interactive Pte Ltd.Your personal data will be processed for the purposes of managing Activate Interactive Pte Ltd's recruitment related activities, which include setting up and conducting interviews and tests for applicants, evaluating and assessing the results, and as is otherwise needed in the recruitment and hiring processes.Please consult our Privacy Notice (https://www.activate.sg/privacy-policy) to know more about how we collect, use, and transfer the personal data of our candidates. Here you can find how you can request for access, correction and/or withdrawal of your Personal Data.
        


        
            Show more
          

          



        
            Show less"
Data Scientist,WhiteCoat Global,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/data-scientist-at-whitecoat-global-3759130904?refId=GCkhtCHz2dREgTxyPWLqcg%3D%3D&trackingId=6VQjJz9dn%2F1FM2i4ycpC2g%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,"Company OverviewWhiteCoat (www.whitecoat.com.sg) is a regional digital healthcare provider founded and headquartered in Singapore, offering on-demand telemedicine services and other services through innovation and data-driven technology. WhiteCoat’s core services include primary care tele-consultations, chronic disease management, health screening services and home-based medical services. As a digital healthcare leader, WhiteCoat partners global insurance giant, AIA, large conglomerates and other government, and financial organisations to spearhead the way for wider access to affordable healthcare across the Southeast Asia region.What We Are Looking ForWe are seeking a talented and motivated Data Scientist to join our dynamic team. As a Data Scientist at WhiteCoat, you will play a key role in turning data into actionable insights that drive business decisions and innovation. You will work with a variety of healthcare data sources, employ cutting-edge data science techniques, and collaborate with cross-functional teams to solve complex problems.What awaits you?Not just a front-row seat, but you will be on stage and be part of the action as we revolutionise healthcare. You will get to assist with / work on the following: Data Analysis and Modeling:Conduct in-depth data analysis to uncover trends, patterns, and insights from large and complex healthcare datasets.Develop predictive and prescriptive models using machine learning and statistical techniques that could aid the company in building data products. Data Cleaning and Preprocessing:Prepare and clean data for analysis, ensuring data quality and consistency.Adherence to data governance and security protocols for healthcare dataImplement data transformation and feature engineering as needed. Model Evaluation and Validation:Evaluate the performance of machine learning models and fine-tune them for optimal results.Validate models through hypothesis testing and other statistical methods. Data Visualisation and Reporting:Create compelling data visualisations and dashboards to communicate findings effectively to non-technical stakeholders.Generate clear and concise reports summarising key insights and recommendations. Collaboration and Communication:Collaborate with cross-functional teams, including engineers, product managers, marketing, ops, finance and medical team, to understand their data needs and provide data-driven solutions.Effectively communicate complex technical concepts to non-technical stakeholders. Continuous Learning and Innovation:Stay up-to-date with the latest data science tools, technologies, and best practices.Experiment with emerging data science techniques to drive innovation within the organisation.Who are you?Bachelor's or Master's degree in Data Science, Computer Science, Statistics, or a related field.Proven experience as a Data Scientist, with a strong portfolio showcasing impactful data analysis and modeling projects.Familiarity with healthcare data privacy regulations (e.g., HIPAA) and best practices is highly desirable.Proficiency in data manipulation and analysis tools such as Python, R, Spark.Strong knowledge of machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch).Experience with data visualisation tools (e.g., Matplotlib, Grafana).Knowledge of cloud-based data platforms, such as Databricks, is advantageous.Experience with big data technologies (e.g. Spark) and database systems (MSSQL, MySQL, NoSQL) particularly within the scope of healthcare data.Proven experience in deploying machine learning models on cloud platforms, with a preference for expertise in AWS (Amazon Web Services) deployment.Solid understanding of statistical analysis and hypothesis testing.Excellent problem-solving skills and the ability to work independently and collaboratively.Strong communication and presentation skills to convey complex findings to diverse audiences.You will also get to enjoy the following:Healthcare and insurance benefitsIncentives for good individual and team performancesWhy Join Us?Great & Best Place To Work!We are A GREAT & BEST PLACE TO WORK! 92% of our employees say we are a great place to work compared to 53% of employees at a typical Global company. While people are at the centre of what we do as an organisation, we can only do so if we do right by our people. And we know we can only get better by bringing in talents like you to grow together as we strive to become the healthcare provider and the employer of choice.If you join us, you will become part of a diverse and inclusive team of passionate healthcare and technology professionals, a number that has been growing since we started in 2017. As we embark on our growth plan in the region, we will more than double our team as we move into 2023. Our team is led by some of the most experienced individuals in their respective fields.What should you do next?Go to our career page at tinyurl.com/wcgcareers, hit the apply button and we will be in touch!
        


        
            Show more
          

          



        
            Show less"
Software Engineer - TikTok BRIC (Singapore),TikTok,"Singapore, Singapore",https://sg.linkedin.com/jobs/view/software-engineer-tiktok-bric-singapore-at-tiktok-3861293549?refId=GCkhtCHz2dREgTxyPWLqcg%3D%3D&trackingId=M3IiND%2BGzkXWTrH0fQdnUg%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo. Why Join UsCreation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible. Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day. To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always. At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve. Join us.The Business Risk Integrated Control (BRIC) team of TikTok, is missioned to:- Protect TikTok users, including and beyond content consumers, creators, advertisers.- Secure platform health and authenticity of community experience .- Collaborate with cross-functional stakeholders to improve TikTok infrastructures, services, tools and algorithms, towards a higher standard of privacy and security.The BRIC team works to measure and minimize the damage implied by inauthentic behaviors on TikTok and its extended platforms, covering multiple classical and novel integrity/security areas such as fake accounts, fake traffic, spam, scraping, cyberbullying, live room risks, incentive fraud, monetization abuse, etc.In this team, you will have a unique opportunity to:- Have first-hand experience contributing to TikTok's key security initiatives.- Build scalable, resilient, intelligent integrity solutions that are also privacy-safe and user-friendly.- Solve product and technical challenges that are often first-seen and highly adversarial. Both quick short term tactics and long term strategical moves are expected at various paces.- Be part of a diverse and enthusiastic global workforce, grow with and learn from security and integrity experts across Asia, Europe, North America, etc.Responsibilities:- Maintain state-of-the-art risk control solutions focused on data security, modularization, privacy, and compliance- Manage BRIC Infrastructure, including building new Internet Data Centers (IDCs) and developing tools to automate BRIC Infrastructure operations- Maintain and enhance service robustness, performance, and efficiency- Bachelor's degree or higher in Computer Science, Computer Engineering, High Performance Computing, or other relevant majors- General backend engineering experience with hands-on production experience- Ability to think critically and objectively, reason rationally, and communicate in a result-oriented, data-driven manner- Bonus qualifications include:1. Site Reliability Engineering (SRE) experience2. Proficiency in one or more programming languages such as Golang, Java, C++, or Rust3. A high degree of autonomyTikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.



        
            Show more
          

          



        
            Show less"
