,url,Job_txt,company,job-title,level,location
99,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3895085196," Sportradar , the global leader in understanding and leveraging the power of sports data and digital content, is seeking an enthusiastic, independent, proactive analysis lover to join the Global Sales Operations team . The Sales Business Analyst will be responsible for providing meaningful qualitative and quantitative research and insights to the Sales organization. Analysing internal data as well as monitoring external market trends, and form the basis of the value adding analysis for direct stakeholders. The role requires the successful candidate to establish a good understanding of the projects, and product specific nuances within the Sales team and closely collaborate at the intersection between the product, regional- and segment focussed Sales Teams. Working on specific sales projects will be also part of the position. This role is reporting to the Manager Sales Projects & Product Analysis. Job Description Be the main point of contact and resource for segment- and project-specific analysis topics within the Sales Team. Ensure a high-level data quality standard is followed related to internal sales data within our databases in terms of product specific entries. Develop and define revenue strategies for exploring new revenue opportunities together with Global Sales Operations. Utilize existing data (internal and external dataset) to provide analysis of projects and product specific key drivers and KPIs. Highlight positive and negative trends, and opportunities concerning sales and product specific KPIs. Provide deeper insights the individual product teams such as, but not limited to: Territory analysis including market share and total addressable market Customer level analysis (new business, cross-sell, churn) Products, sports, and competition analysis Prepare product & project specific reports, dashboards, and analysis to assist Sales and management as required within the Sales organization. Provide Operational Support and coordinate specifically assigned projects that need to be supported by the Global Business Analyst Team. Your profile: You have 3-5 years of sales and operations system experience. You bring knowledge of best practices in sales operations. You are highly proficient in using Salesforce and Qlik Sense. You have a strong working knowledge of Excel. You are passionate about Sportradar’s product and technology. You bring a spirit of collaboration across different teams and functions. Our offer Working at Sportradar gives you a platform to gain international recognition for your expertise. This is a chance to work with industry experts to launch and build a career in one of the fastest-growing businesses in the digital sports environment and help us scale our operations. We equip you with competent hands-on managers who are top performers in their field and have a passion for the industry. We are a diverse and collaborative global team with a unique spirit, determined to achieve our goals with integrity and focus. We support learning and self-development - our eAcademy offers a variety of courses in English to raise your skills. Our company benefits support your health and well-being and is matched by a salary and compensation package based on your experience. We talk sports every day and take the sporting spirit into our daily work. If you think you’re up to the challenge, come and help us to grow, and innovate! ",Sportradar,Sales Business Analyst,Associate,"Singapore, Singapore"
100,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3833764159," Job Description Assist in the development of business strategies by using data and statistical analysis to identify package performance, revenue performance, and partners performance Design, develop, and deploy dashboard or tracker to support business requirements using tools such as Excel, Data Studio, or SQL Support the team to launch packages, and partner with the Marketing team to plan the components of the package such as assets, obligations etc Creative and innovative approach to problem solving Requirements Currently pursuing a Bachelor's degree or higher, preferably in Data Science/Data Analytics or any related quantitative field Proficient in Microsoft Excel and SQL, Python skills are a plus Adapts well in a dynamic environment Full-time interns preferred (3-6 months) Part-time interns who can commit at least 3 working days a week are also welcome to apply ",Shopee,Business Development (Data Analyst) Intern - Revenue Marketing Solutions (Campaigns),Internship,"Singapore, Singapore"
101,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3611210025," Job Description Apply investigational skills to monitor, audit, and analyse potential fraudulent cases and produce root cause analysis Utilise data tools to design data-driven strategies for fraud prevention and detection Understand the trends and intelligence of fraudulent activities in each local market Communicate findings to key stakeholders and manage timeline of projects Maintain regular fraud reporting, to define and improve key performance metrics Requirements Currently pursuing a diploma/degree in Business, Engineering or relevant disciplines Excellent communication skills (written and verbal) Ability to use SQL or Python to process and analyze data Strong data analysis and correlation skills to mine the characteristics of different scenarios from complex data sets, is a strong plus Full time interns (6 months with LOA) is preferred Part time interns (min 3 days a week) are also welcome to apply ",Shopee,"Fraud Data Analyst Intern - Trust and Safety, Regional Operations (Summer 2024)",Internship,"Singapore, Singapore"
102,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3773267246," Job Description Partner with business teams to provide insights to support data-driven decision making strategy Lead cross-functional teams' data analytics projects Provide solid technical supporting on automation and business projects Translate complex business requests to executional technical tasks Automate manual reporting process by VBA/python/SQL Monitor and optimise reporting flow from back-end to front-end Solve complex data projects by using variable algorithms Provide training and coaching team members Requirements Bachelor’s/Master Degree, preferably in data analytics, statistics, mathematics or any other quantitative discipline 1-4 years of experience in business intelligence, data analytics or any other related fields Proven technical skills, python, SQL, VBA, Excel, Google Sheets, Tableau etc. Experience in data analysis preferred Able to pay attention to detail and rely on data Able to story tell and transform numbers into key insights that drives business decisions Able to communicate in a clear and succinct manner to stakeholders Able to identify root causes and solve challenges ",Shopee,Business Intelligence Analyst - SG Business Intelligence,Mid-Senior level,"Singapore, Singapore"
103,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3899223640," Job Description Gather business requirements from different functional teams and translate them into suitable data tasks Extract and process large volume of data to meet business requirements Work with various partner teams to ensure data accuracy and integrity Proactively engage with stakeholders to perform data analysis for different business cases Think on your feet to troubleshoot issues with robust problem-solving structure Convert ambiguous business problems into concrete questions and hypothesis to be solved using data-driven multi-disciplinary problem solving Provide useful technical expertise and data insights to help shape business strategy Requirements Bachelor's degree or higher in Information science, Engineering, Business Analytics, Statistics, Mathematics, or related field Highly proficient in Excel and hands-on experience with large amounts of data using SQL, Python, and/or Spark Strong analytical skills with work experience in data-driven analysis under pressure Outstanding in interpersonal communications Able to make analytical recommendations and provide business insights to the senior management Experience in e-Commerce or the internet industry preferred ",Shopee,"Senior Data Analyst, Regional BI & Planning",Mid-Senior level,"Singapore, Singapore"
104,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3908232839," About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Our Purpose – Bridging the World Through Travel We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness. We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone. Overview: We are looking for analysts to join the largest and fastest growing online hotel booking platform in Asia based in Bangkok, Thailand. Agoda is a strongly data driven organization: as a Senior Data Analyst, your insights will impact strategic and tactical decisions driving business growth. Responsibilities: You will work in the Data Analytics team to deliver significant and action-oriented analyses and recommendations to your stakeholders, to help drive decision-making with insights from customer data analysis. Your work will be project-oriented, since you will get the opportunity to own analytical projects, starting from understanding stakeholder needs and problem definition, to the analysis and interpretation of results as well as communicating the findings to the Operational teams or other groups in Agoda (Marketing, Product, Partners Services). Typical analysis projects can be: Predictive modeling, e.g. of customer wait times or future call demand Segmentation of customers based on differing usage patterns of our customer service Design and implementation of new dashboards for business users Responsibilities are: Work with stakeholders to understand their business needs and identify opportunities for analysis insight to inform their decision-making Understand and report to your team and senior management on business performance Ensure delivery of regular reports on time and without error Self-manage delivery of analytical projects Defining the business problem Determining the analytical approach Efficiently extract relevant data Appropriately use statistical and data analysis techniques Sharing your findings using impactful data visualizations and efficient communication Balance multiple priorities, updating stakeholders on progress and expected delivery Encourage and train department members in best practice use of Agoda data, analysis techniques and interpretation Qualifications And Experience Bachelor’s degree in computer sciences, engineering, mathematics, statistics, data science or a related degree program with outstanding academic results 6+ years of relevant experience, preferably working with large datasets and experimentation SQL proficiency required: can extract data from large databases using SQL to develop data queries Excellent problem-solving skills including the ability to analyze and resolve complex problems Expert Excel user: able to understand and build complex spreadsheets Strong business sense Excellent communication and comprehension skills: confident communicating with people of differing levels of seniority, analytical understanding and from a wide variety of backgrounds Organized and structured: can manage multiple, competing priorities and deliver results under tight deadlines Fluent in English both spoken and written – additional languages are a plus Attitude Curious, proactive, practical and solution-oriented with “Get it done!” attitude Data savvy and love crunching numbers: love the idea of working in an international and multicultural company, analyzing billions of actions from millions of travelers choosing from thousands of hotels Interested in telling an impactful story with analysis and smart data visualization, not just number crunch Able and willing to share your opinion and propose ideas to improve operations based on data and have an impact on the customer experience Able to work in a highly multi-cultural team Attentive to detail and committed to data integrity Aware of the importance of discretion, confidentiality, and ethical behavior Good To Have (but Not Required) Experience in management consulting Expert in one data analysis package, such as R or Python Experience with dashboarding / visualization software like Tableau What We Offer Be part of a dynamic and exciting data-driven multinational team in a successful and fast-growing tech company A clearly defined career path will help you to continuously develop your skills. The chance to propose ideas to improve operations based on data and have an impact on the customer experience Benefit: Relocation package for employees joining from abroad International health insurance Annual performance bonus Parking fees reimburse Discount for Agoda employee booking on Agoda.com #bangkok #singapore #malaysia #philippines #indonesia #japan #korea #manila #jakarta #india #newdelhi #mumbai #newyork #dublin #ireland #switzerland #germany #berlin #portugal Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy . To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes. ",Agoda,"Senior Data Analyst (Bangkok Based, Relocation Support Provided)",Mid-Senior level,"Singapore, Singapore"
105,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3864981944," Business Function The Institutional Banking Group’s (IBG) Data Centre of Excellence (Data CoE) team is committed to building a data driven organization and maximizing the key data capabilities to transform how IBG does business. Data impacts IBG’s businesses every day, and a culture of relentlessly using data and business intelligence will enable IBG to achieve exponential growth. Responsibilities The Data/Business Analyst works within IBG Data Chapter team to understand IBG’s business priorities Be adept at problem solving, prioritize projects and assignments, serve as the data subject matter expert, manage stakeholders, and be the first point of contact within the squad Build and own data products/solutions for the business, including managing timelines and data product quality Support the business to operate data products/solutions (e.g., models, dashboards) to achieve business outcomes Requirements Degree in Computer Science, Business Analytics, or an equivalent qualification Minimum 8 years of experience working on data/business analytics and partnering with technology teams, data scientists and managing deployment of data analytics projects into production environment Keen understanding of data science and machine learning techniques Strong in building effective dashboards to visualise and present clear, concise, and actionable insights using data visualisation tools (e.g., Qilk Sense, Qlikview) Ability to study and analyse complex systems and large datasets; relate the output of the analysis in a business context. Experience in metadata management and related tools (e.g., Collibra) Competent with using data manipulation tools (e.g., SQL/Python/PySpark) Four to eight years of extensive experience developing dashboards using Qlik Sense Knowledge of transaction banking or corporate banking products will be an advantage Primary Location Singapore-DBS Asia Central Job Analytics Job Posting Apr 23, 2024, 10:40:47 PM ",DBS Bank,"AVP, Data/Business Analyst (Qlik Sense), Institutional Banking Group Data Chapter, Group Transformation",Not Applicable,"Singapore, Singapore"
106,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3879810224," Who We Are At OKX, we believe our future is reshaped with technology. Founded in 2017, OKX is one of the world's leading cryptocurrency spot and derivatives exchanges. OKX innovatively adopted blockchain technology to reshape the financial ecosystem by offering some of the most diverse and sophisticated products, solutions, and trading tools on the market. Trusted by more than 20 million users in over 180 regions globally, OKX strives to provide an engaging platform that empowers every individual to explore the world of crypto. In addition to its world-class DeFi exchange, OKX serves its users with OKX Insights, a research arm that is at the cutting edge of the latest trends in the cryptocurrency industry. With its extensive range of crypto products and services, and unwavering commitment to innovation, OKX vision is a world of financial access backed by blockchain and the power of decentralized finance. We invest in our people as much as we invest in technology. We are united by our engaging culture, here we win as a team, embrace changes, and do the right thing. We are committed to creating a friendly, rewarding and diverse environment for OKers. It doesn't matter where you come from, here everyone feels valued, respected and has the same opportunities to develop and thrive-we want to bring out the best in you. What You'll Be Doing Facilitate internal data requests for all OKX global entities to assure quality and data integrity for external audits and exams, and to provide analysis on customer profiles, transaction activity and company financial data Creating and maintaining operational and tools analytics in support of our operational effectiveness and tuning the efficiency of our tools Design and implement analytics strategies to convert data into actionable business intelligence Build and automate key performance dashboards and metrics reporting for all Compliance & Finance processes to display insights and provide transparency about our customers and our platform Map all required data points to understand the current data architecture and seek improvements, where necessary Assist in defining, and developing deep insights and root cause analysis for our Compliance and Finance teams Collaborate across product, engineering, data science, marketing, business development, finance and our customers to help build and continuously improve the data pipeline Hone your skills on data visualization to create and maintain automated dashboards What We Look For In You Experience in developing data analytics solution or machine learning models for compliance Experience in design, development and implementation of data analytics solution using Python and data visualization tools such as Power BI / Qlikview / Tableau. Good knowledge in statistical analysis, data mining and processing, decision tree design, clustering, knowledge of SQL, Python or other analytics tools are essential. Compliance reporting is a nice to have Perks & Benefits Competitive total compensation Comprehensive insurance coverage for employees and their dependants More that we love to tell you along the process! ",OKX,"Senior Compliance Data Analyst, CEO Office",Executive,Singapore
107,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3908134704," Established in 2017, QCP is one of the first digital asset trading firms in Singapore, with a vision to partner the next generation of investors to unlock institutional opportunities in digital assets. QCP brings to clients deep expertise gained from thriving through multiple market cycles. A global market maker in digital asset derivatives with a vast network of liquidity providers and counterparties, we are shaping the future of digital asset markets through greater access and efficiency. We offer a range of tailored derivatives and spot trading as well as structured solutions to institutional, professional and accredited investors. We also provide 24/7 liquidity across various markets in partnership with various exchanges and platforms. QCP is headquartered in Singapore and is supported by a strong team of professionals in trading, business development, operations, risk and compliance teams. Our in-house publications track the constantly evolving state of digital assets and markets, and can be accessed on our Telegram (t.me/QCPbroadcast), website (qcpgroup.com), Twitter (@qcpgroup) and LinkedIn. Are you a data expert with a keen interest in AI/ML? We're seeking a Senior Data Engineer x Analyst who is passionate about leveraging data to drive strategic decision-making. In this role, you'll have the exciting opportunity to architect the future of our data infrastructure and analytics solutions. Responsibilities Design, construct, install, test, and maintain data management systems Ensure systems meet business requirements and industry practices Integrate up-and-coming data management and software engineering technologies into existing data infrastructures Develop and implement advanced statistical techniques to solve complex problems, extract actionable insights to drive data-driven decisions, and improve processes to achieve business goals. Translate business requirements into data modeling and visualization, build data pipelines if necessary Utilize AWS cloud services for efficient data handling and analytics, propose usage of data warehouse, and business intelligence tools, and integrate with existing platforms and workflows Requirements At least 3 years of experience working in a relevant role Bachelor's or MSc from a renowned University in a related field Proven experience in data analysis and pipeline construction; Experience with big data tools (Hadoop, Spark, Kafka, etc.) Strong knowledge of AWS cloud services and database technologies Proficient in SQL, Python, and other programming languages Excellent analytical skills to work on complex, cross-functional projects Ability to translate business requirements into non-technical and technical terms Bonus: Design, develop, and operate data pipelines to provide high-quality datasets for analytical and AI/ML use cases Demonstrate a strong numerical aptitude and a comfort level working with extensive datasets Benefits The Environment We Offer As a growing firm with a tightly-knit team, we respect and listen to all our employees. You will get the chance to make an impact by having your voice heard by everyone, including the management. Our employees enjoy a high level of autonomy at work. We focus on substance, not form - as long as you can perform, you will be recognized and rewarded. We are also dedicated to supporting our staff and ensuring they develop holistically to maximize their potential in the long- term. We also provide flexible working arrangement as required and a casual and fun environment to boot! ",QCP,Senior Data Engineer x Analyst,Mid-Senior level,"Singapore, Singapore"
108,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3697846396," 岗位：量化研究员(实习/全职) 地点：上海市，中国 关于我们： 上海衍复投资管理有限公司成立于2019年，是一家用量化方法从事投资管理的科技公司。公司的策略团队多元化，包括海外头部对冲基金工作多年的经验派，美国大学任教职后回归业界的学者派和国内外顶级学府毕业后在衍复成长起来的中坚派；工程团队核心成员均来自清北交复等顶级院校，大部分有一线互联网公司的工作经历，团队具有丰富的技术经验和良好的技术氛围。公司致力于通过10-20年的时间，把衍复打造为投资人广泛认可的头部资管品牌。 衍复鼓励充分交流合作，我们相信自由开放的文化是优秀的人才发挥创造力的土壤。我们希望每位员工都可以在友善的合作氛围中充分实现自己的职业发展潜力。 【工作职责】: 发掘历史数据规律，建立模型预测资产未来价格变化。 【任职要求】: 1.毕业于顶级院校的数学、物理、经济学或计算机等相关专业； 2.有大规模人工智能项目经验，或行为金融学研究经历是加分项； 3.极强的编程实现能力； 4.注重团队合作。 衍复提供： 强竞争力的薪酬 新人的全方位培训 不设限的发展空间 About the job Quantitative Researcher (Internship/Full-Time) Location: Shanghai, China About our team YanFu is a quantitative hedge fund with a strong academic atmosphere and research orientation. We are committed to establishing an engineering culture and believe that a free and open culture can make excellent talents give full play to their creativity. Our founder has always been active in the front line of strategy development, training new members. State-of-the-art level skills of quantitative investments can be cultivated in YanFu. We believe that a free and open culture allows talented people to be creative at their best. In the meantime, the company will regularly organize seminars to promote technical exchanges within the company and communication between different departments. We truly care about the needs and feelings of every employee, and hope team members can fully realize their career development potential in a friendly working environment. 【Job Responsibility】: Explore the regular pattern of historical data and establish a model to predict the future price changes of assets. 【Requirements】: 1. Major in mathematics, physics, economics or computer science etc. from top universities. 2. Experience in large-scale artificial intelligence projects or research experience in behavioral finance is a plus. 3. Strong programming ability. 4. Team player. 【Language Requirement】: Mandarin Workable What we offer: Highly competitive salary package Full training for new members Unlimited development space ","Shanghai Yanfu Investments Co., Ltd.",Quantitative Researcher,Not Applicable,"Singapore, Singapore"
109,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3748492380," About Agoda Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 3.6 million accommodations globally. Based in Asia and part of Booking Holdings, our 6,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world. Our Purpose – Bridging the World Through Travel We believe travel allows people to enjoy, learn and experience more of the amazing world we live in. It brings individuals and cultures closer together, fostering empathy, understanding and happiness. We are a skillful, driven and diverse team from across the globe, united by a passion to make an impact. Harnessing our innovative technologies and strong partnerships, we aim to make travel easy and rewarding for everyone. Get to Know our Team: The Performance Marketing Team of Agoda is a world leader in online marketing. This department is highly data-driven and focused on developing at-scale marketing programs that improve the lifetime value of Agoda customers through measurable marketing programs and channels. The team is a blend of the best analysts, marketing strategists, and data scientists in the world. The marketing leadership at Agoda have deep experience in data science, product, strategy, and other marketing fields and have built an organization that thrives on data, creative ideas, and technology. The Performance Marketing Team also fosters a great learning environment. You will be able to learn and grow by working closely with experts from a variety of backgrounds from all over the world. In this Role, you’ll get to: Search: Experiment with text ads, bidding, and campaign structures on Google, Bing, Baidu, Naver, and other search engines. Adapt to new product features and roll out changes from successful tests Display: Test, analyze, and optimize campaigns on Facebook, Twitter, Instagram, and others Modeling: Analyze the vast amounts of data generated by experiments, develop models we can use for optimization, and build dashboards for account managers What you’ll Need to Succeed: Bachelor’s Degree or higher from top university in a quantitative subject (computer science, mathematics, engineering, statistics or science) Ability to communicate fluently in English Good numerical reasoning skills Proficiency in Excel Intellectual curiosity It’s Great if you Have: Exposure to one or more data analysis packages or databases, e.g., SAS, R, SPSS, Python, VBA, SQL Experience in digital marketing Academic research experience #STRA#ANLS#MRKT#3 #Bengaluru #SãoPaulo #Delhi #NewYorkCity #Nigeria #London #Hyderabad #Pune #Mumbai #Colombia #Paris #Jakarta #Chennai #SanFrancisco #WashingtonDC #Toronto #Pakistan #LosAngeles #Dallas #Chicago #Kenya #Boston #Shanghai #Egypt #BuenosAires #Manila #Netherlands #Singapore #RiodeJaneiro #Beijing #Atlanta #Sydney #Madrid #Vietnam #SaudiArabia #Peru #Melbourne #Ireland #Russia #Bangladesh #MexicoCity #Philadelphia #Chile #SeattleArea #Noida #Kolkata #Guangdong #UnitedArabEmirates #TelAvivDistrict #Houston #KualaLumpur #BeloHorizonte #SouthKorea #Bangkok #Istanbul #Austin #Curitiba #Warsaw #Campinas #Barcelona #Ukraine #CostaRica #Berlin #Romania #Denver #Johannesburg #Minneapolis #Manchester #Miami #MexicoCity #Phoenix #Detroit  #Coimbatore #Milan #PortoAlegre #Vancouver #Montreal #Charlotte #SanDiego #Ghana #SaltLakeCity #Raleigh #HongKong #Fortaleza #Munich #Prague #Ecuador #TampaBay #Tokyo #Serbia  #Taipei #Cracow #Zhejiang #CapeTown #Brasilia #Columbus data representation data analysis SQL data analytics analytics python (programming language) data mining data science r (programming language) tableau analytical skills data visualization databases business analysis business intelligence (bi) microsoft sql server Equal Opportunity Employer At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics. We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy . To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes. ",Agoda,"Senior Data Analyst (Bangkok Based, relocation provided)",Associate,"Singapore, Singapore"
110,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3903013051," Control Risks' Embedded Consulting practice is growing in Singapore and we have a great opportunity for a Junior Intelligence Analyst to join us as part of a dedicated team, embedded within a high profile, international company. The Junior Security Intelligence Analyst will help collect, curate, and disseminate current and forecasted risk intelligence in a timely manner to partners and stakeholders. Analysts provide strategic foresight and analysis on security and operational concerns that may pose a safety risk to the client, its employees, or community. Responsibilities: Monitor and analyse geopolitical and global events identify and assess threats the client's specific global operations, assets, and personnel. Provide major event safety and security assessment, forecast, and vulnerability reports. Conduct site and travel vulnerability assessments to ensure the safety of the client's employees and locations. Support location-specific intelligence, including active and archived alerts; city and country intelligence; and interactive maps. Drafting comprehensive, well-researched, and articulate analysis products providing tailored research for client-specific needs. Other responsibilities may develop with programme growth. Requirements A bachelor's degree in history, political science, international relations, intelligence analysis, or a related discipline. 1-2 years of experience gained in a corporate intelligence and threat analysis function. Experience in collection and analytical methodologies. Keen understanding of social media monitoring techniques. Proficiency in client workspace product suite; the ability to present information in a graphic format and concise reports. Excellent research, analytical, writing, and verbal presentation skills. Ability to quickly adapt to the external environment and organization. A strong customer service focus and ability to build and maintain trusting relationships. Ability to be a positive and effective team member. Ability to effectively manage multiple projects simultaneously and prioritize. Benefits Control Risks offers a competitively positioned compensation and benefits package that is transparent and summarised in the full job offer. We operate a discretionary global bonus scheme that incentivises, and rewards individuals based on company and individual performance. Control Risks supports hybrid working arrangements, wherever possible, that emphasise the value of in-person time together - in the office and with our clients - while continuing to support flexible and remote working. As an equal opportunities employer, we encourage suitably qualified applicants from a wide range of backgrounds to apply and join us and are fully committed to equal treatment, free from discrimination, of all candidates throughout our recruitment process. ",Control Risks,Junior Security Intelligence Analyst,Associate,"Singapore, Singapore"
111,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3840263929," About The Team SeaMoney’s Risk Data Analyst Team is looking for data talents to design, build, and enhance data products in our financial services ecosystem. Data Products play key roles in facilitating and maximizing the effectiveness of data. Job Description Be the owner of SeaMoney Credit Risk data pipelines, and collaborate with risk-modeling, anti-fraud, collection, policy, and other business stakeholders to deploy feature pipelines, and ETLs. Monitor daily execution, diagnose and log issues, and fix business critical pipelines to ensure timelines are met with our internal stakeholders. Handling Ad-hoc analysis for credit risk assessment processes. Analyze new data sources and work with stakeholders to understand the impact of integrating new data into existing pipelines and models. Develop tools, features, and reports using our data tech stack to empower our internal stakeholders. Requirements Degree in Computer Science, Information Systems, Business Analytics, or Statistics is preferred. Proven experience as a Data Analyst or Data Engineer, preferably in the financial services industry. Technical accomplishments working with SQL, ETL scheduling technologies, and experience working in Python, SQL, Spark. Hands-on experience in data modeling design, building complex and scalable ETLs, and maintaining data quality. Strong written and verbal communication skills and ability to build strong relationships and influence across the organization. ",SeaMoney,Risk Data Analyst - SeaMoney Credit,Mid-Senior level,"Singapore, Singapore"
112,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=3849461768," What The Role Is You will support the Ministry’s efforts to drive the adoption of fair and progressive employment practices via more effective sense-making. What You Will Be Working On As part of the Sensing & Analytics team, you will extract, interpret and analyse data. You will be asked to develop and refine predictive models, derive insights and identify emerging issues through your analysis to support ops and policy reviews related to workplace practices. You will also be required to write and present well-structured, logical and objective reports on your findings. This job also involves working closely with stakeholders to understand their processes and requirements to enhance the robustness and usefulness of the sensing data for MOM’s overall ops and policy needs. You will also be required to create dashboards and intel reports for management and ops units’ planning. Requirements What we are looking for Tertiary qualifications in Mathematics, Economics or Statistics or a related discipline At least 1-3 years of relevant and proven experience as a data analyst in a public sector or corporate setting. Fresh graduates are also welcome to apply. Proficient in programming, scripting and text mining (e.g. Python, R) is a plus Experience in data visualisation techniques (e.g. Tableau, Power BI) Knowledge of statistical packages and experience in using analytical software (e.g. STATA, Matlab, SQL) will be an added advantage Personal Attributes Excellent interpersonal, verbal and written communication skills Able to multi-task and work under pressure in a fast-paced environment Able to work independently and as a team player Adept in problem-solving and report finding Meticulous and able to identify trends and insights amidst huge amount of data Interest and ability to gain expertise in and keep abreast of new developments in data mining/machine learning/data analytics algorithms, tools and methods ",Ministry of Manpower,"Senior Data Analyst / Data Analyst (Sensing & Analytics), OPPD (LRWD) - Contract",Mid-Senior level,"Singapore, Singapore"
